promoter_id	tss_id
CPROM12000	CTSS14948
CPROM12001	CTSS14949
CPROM12001	CTSS14950
CPROM12002	CTSS14951
CPROM12003	CTSS14952
CPROM12004	CTSS14953
CPROM12005	CTSS14954
CPROM12006	CTSS14955
CPROM12006	CTSS14956
CPROM12007	CTSS14957
CPROM12008	CTSS14958
CPROM12009	CTSS14959
CPROM12010	CTSS14960
CPROM12011	CTSS14961
CPROM12012	CTSS14962
CPROM12013	CTSS14963
CPROM12014	CTSS14965
CPROM12015	CTSS14964
CPROM12015	CTSS14966
CPROM12016	CTSS14967
CPROM12017	CTSS14968
CPROM12018	CTSS14969
CPROM12019	CTSS14970
CPROM12020	CTSS14971
CPROM12021	CTSS14972
CPROM12022	CTSS14973
CPROM12023	CTSS14974
CPROM12024	CTSS14975
CPROM12025	CTSS14976
CPROM12025	CTSS14977
CPROM12026	CTSS14978
CPROM12026	CTSS14979
CPROM12026	CTSS14980
CPROM12026	CTSS14981
CPROM12027	CTSS14982
CPROM12028	CTSS14983
CPROM12029	CTSS14984
CPROM12030	CTSS14985
CPROM12030	CTSS14986
CPROM12031	CTSS14987
CPROM12032	CTSS14988
CPROM12033	CTSS14989
CPROM12034	CTSS14990
CPROM12035	CTSS14991
CPROM12036	CTSS14992
CPROM12037	CTSS14993
CPROM12038	CTSS14994
CPROM12039	CTSS14995
CPROM12040	CTSS14996
CPROM12041	CTSS14997
CPROM12042	CTSS14998
CPROM12042	CTSS14999
CPROM12043	CTSS15000
CPROM12044	CTSS15001
CPROM12045	CTSS15002
CPROM12046	CTSS15003
CPROM12047	CTSS15004
CPROM12048	CTSS15005
CPROM12049	CTSS15006
CPROM12049	CTSS15007
CPROM12050	CTSS15008
CPROM12051	CTSS15009
CPROM12052	CTSS15010
CPROM12053	CTSS15011
CPROM12054	CTSS15012
CPROM12055	CTSS15013
CPROM12056	CTSS15014
CPROM12057	CTSS15015
CPROM12058	CTSS15016
CPROM12059	CTSS15017
CPROM12060	CTSS15018
CPROM12061	CTSS15019
CPROM12062	CTSS15020
CPROM12063	CTSS15021
CPROM12064	CTSS15022
CPROM12065	CTSS15023
CPROM12065	CTSS15024
CPROM12065	CTSS15025
CPROM12065	CTSS15026
CPROM12066	CTSS15027
CPROM12066	CTSS15028
CPROM12067	CTSS15029
CPROM12068	CTSS15030
CPROM12069	CTSS15031
CPROM12070	CTSS15032
CPROM12071	CTSS15033
CPROM12072	CTSS15034
CPROM12073	CTSS15035
CPROM12074	CTSS15036
CPROM12075	CTSS15037
CPROM12076	CTSS15038
CPROM12077	CTSS15039
CPROM12078	CTSS15040
CPROM12079	CTSS15041
CPROM12080	CTSS15042
CPROM12081	CTSS15043
CPROM12082	CTSS15044
CPROM12083	CTSS15045
CPROM12084	CTSS15046
CPROM12085	CTSS15047
CPROM12086	CTSS15048
CPROM12087	CTSS15049
CPROM12087	CTSS15050
CPROM12088	CTSS15051
CPROM12089	CTSS15052
CPROM12090	CTSS15053
CPROM12091	CTSS15054
CPROM12092	CTSS15055
CPROM12093	CTSS15056
CPROM12094	CTSS15057
CPROM12095	CTSS15058
CPROM12096	CTSS15059
CPROM12096	CTSS15060
CPROM12097	CTSS15061
CPROM12098	CTSS15062
CPROM12099	CTSS15063
CPROM12100	CTSS15064
CPROM12101	CTSS15065
CPROM12102	CTSS15066
CPROM12103	CTSS15067
CPROM12104	CTSS15068
CPROM12105	CTSS15069
CPROM12106	CTSS15070
CPROM12107	CTSS15071
CPROM12108	CTSS15072
CPROM12109	CTSS15073
CPROM12110	CTSS15074
CPROM12111	CTSS15075
CPROM12112	CTSS15076
CPROM12113	CTSS15077
CPROM12114	CTSS15078
CPROM12115	CTSS15079
CPROM12116	CTSS15080
CPROM12117	CTSS15081
CPROM12118	CTSS15083
CPROM12119	CTSS15082
CPROM12120	CTSS15084
CPROM12121	CTSS15085
CPROM12122	CTSS15086
CPROM12123	CTSS15087
CPROM12124	CTSS15088
CPROM12124	CTSS15089
CPROM12124	CTSS15090
CPROM12125	CTSS15091
CPROM12126	CTSS15092
CPROM12127	CTSS15093
CPROM12128	CTSS15094
CPROM12129	CTSS15095
CPROM12129	CTSS15096
CPROM12129	CTSS15097
CPROM12130	CTSS15098
CPROM12131	CTSS15099
CPROM12132	CTSS15100
CPROM12132	CTSS15101
CPROM12133	CTSS15102
CPROM12134	CTSS15103
CPROM12135	CTSS15104
CPROM12136	CTSS15105
CPROM12137	CTSS15106
CPROM12138	CTSS15107
CPROM12139	CTSS15108
CPROM12140	CTSS15109
CPROM12141	CTSS15110
CPROM12142	CTSS15111
CPROM12143	CTSS15112
CPROM12144	CTSS15113
CPROM12145	CTSS15114
CPROM12146	CTSS15115
CPROM12147	CTSS15116
CPROM12148	CTSS15117
CPROM12149	CTSS15118
CPROM12150	CTSS15119
CPROM12151	CTSS15120
CPROM12152	CTSS15121
CPROM12153	CTSS15122
CPROM12154	CTSS15123
CPROM12155	CTSS15124
CPROM12156	CTSS15125
CPROM12156	CTSS15126
CPROM12156	CTSS15127
CPROM12156	CTSS15128
CPROM12156	CTSS15129
CPROM12157	CTSS15130
CPROM12158	CTSS15131
CPROM12159	CTSS15132
CPROM12160	CTSS15133
CPROM12160	CTSS15134
CPROM12160	CTSS15135
CPROM12160	CTSS15136
CPROM12160	CTSS15137
CPROM12161	CTSS15138
CPROM12162	CTSS15139
CPROM12163	CTSS15140
CPROM12164	CTSS15141
CPROM12165	CTSS15142
CPROM12166	CTSS15143
CPROM12167	CTSS15144
CPROM12168	CTSS15145
CPROM12169	CTSS15146
CPROM12169	CTSS15147
CPROM12169	CTSS15148
CPROM12169	CTSS15149
CPROM12169	CTSS15150
CPROM12169	CTSS15151
CPROM12170	CTSS15152
CPROM12171	CTSS15153
CPROM12172	CTSS15154
CPROM12173	CTSS15155
CPROM12174	CTSS15156
CPROM12175	CTSS15157
CPROM12175	CTSS15158
CPROM12176	CTSS15159
CPROM12176	CTSS15160
CPROM12177	CTSS15161
CPROM12178	CTSS15162
CPROM12179	CTSS15163
CPROM12180	CTSS15164
CPROM12181	CTSS15165
CPROM12182	CTSS15166
CPROM12183	CTSS15167
CPROM12184	CTSS15168
CPROM12185	CTSS15169
CPROM12186	CTSS15170
CPROM12187	CTSS15171
CPROM12188	CTSS15172
CPROM12189	CTSS15173
CPROM12190	CTSS15174
CPROM12190	CTSS15175
CPROM12191	CTSS15176
CPROM12192	CTSS15177
CPROM12193	CTSS15178
CPROM12194	CTSS15179
CPROM12195	CTSS15180
CPROM12196	CTSS15181
CPROM12197	CTSS15182
CPROM12198	CTSS15183
CPROM12198	CTSS15184
CPROM12198	CTSS15185
CPROM12198	CTSS15186
CPROM12199	CTSS15187
CPROM12200	CTSS15188
CPROM12201	CTSS15189
CPROM12201	CTSS15190
CPROM12201	CTSS15191
CPROM12201	CTSS15192
CPROM12202	CTSS15193
CPROM12202	CTSS15194
CPROM12203	CTSS15195
CPROM12203	CTSS15196
CPROM12203	CTSS15197
CPROM12204	CTSS15198
CPROM12205	CTSS15199
CPROM12206	CTSS15200
CPROM12206	CTSS15201
CPROM12207	CTSS15202
CPROM12208	CTSS15203
CPROM12209	CTSS15204
CPROM12210	CTSS15205
CPROM12211	CTSS15206
CPROM12212	CTSS15207
CPROM12212	CTSS15208
CPROM12213	CTSS15209
CPROM12214	CTSS15210
CPROM12214	CTSS15211
CPROM12214	CTSS15212
CPROM12214	CTSS15213
CPROM12215	CTSS15214
CPROM12215	CTSS15215
CPROM12216	CTSS15216
CPROM12217	CTSS15217
CPROM12217	CTSS15218
CPROM12217	CTSS15219
CPROM12217	CTSS15220
CPROM12218	CTSS15221
CPROM12219	CTSS15222
CPROM12220	CTSS15223
CPROM12221	CTSS15224
CPROM12222	CTSS15225
CPROM12223	CTSS15226
CPROM12224	CTSS15227
CPROM12225	CTSS15228
CPROM12226	CTSS15229
CPROM12227	CTSS15230
CPROM12227	CTSS15231
CPROM12228	CTSS15232
CPROM12229	CTSS15233
CPROM12230	CTSS15234
CPROM12231	CTSS15235
CPROM12232	CTSS15236
CPROM12233	CTSS15237
CPROM12234	CTSS15238
CPROM12234	CTSS15239
CPROM12235	CTSS15240
CPROM12236	CTSS15241
CPROM12237	CTSS15242
CPROM12238	CTSS15243
CPROM12239	CTSS15244
CPROM12240	CTSS15245
CPROM12241	CTSS15246
CPROM12242	CTSS15247
CPROM12243	CTSS15248
CPROM12244	CTSS15249
CPROM12245	CTSS15250
CPROM12246	CTSS15251
CPROM12247	CTSS15252
CPROM12248	CTSS15253
CPROM12249	CTSS15254
CPROM12250	CTSS15255
CPROM12250	CTSS15256
CPROM12251	CTSS15257
CPROM12252	CTSS15258
CPROM12252	CTSS15259
CPROM12253	CTSS15260
CPROM12254	CTSS15261
CPROM12255	CTSS15262
CPROM12256	CTSS15263
CPROM12257	CTSS15264
CPROM12258	CTSS15265
CPROM12259	CTSS15266
CPROM12260	CTSS15267
CPROM12261	CTSS15268
CPROM12262	CTSS15269
CPROM12263	CTSS15270
CPROM12264	CTSS15271
CPROM12265	CTSS15272
CPROM12266	CTSS15273
CPROM12266	CTSS15274
CPROM12266	CTSS15275
CPROM12266	CTSS15276
CPROM12266	CTSS15277
CPROM12266	CTSS15278
CPROM12266	CTSS15279
CPROM12267	CTSS15280
CPROM12267	CTSS15281
CPROM12268	CTSS15282
CPROM12269	CTSS15283
CPROM12269	CTSS15284
CPROM12270	CTSS15285
CPROM12271	CTSS15286
CPROM12272	CTSS15287
CPROM12273	CTSS15288
CPROM12274	CTSS15289
CPROM12274	CTSS15290
CPROM12274	CTSS15291
CPROM12275	CTSS15292
CPROM12275	CTSS15293
CPROM12275	CTSS15294
CPROM12276	CTSS15295
CPROM12276	CTSS15296
CPROM12276	CTSS15297
CPROM12277	CTSS15298
CPROM12277	CTSS15299
CPROM12278	CTSS15304
CPROM12279	CTSS15300
CPROM12279	CTSS15301
CPROM12279	CTSS15302
CPROM12279	CTSS15303
CPROM12280	CTSS15305
CPROM12280	CTSS15306
CPROM12281	CTSS15307
CPROM12282	CTSS15308
CPROM12283	CTSS15309
CPROM12284	CTSS15310
CPROM12285	CTSS15311
CPROM12286	CTSS15312
CPROM12287	CTSS15313
CPROM12287	CTSS15314
CPROM12287	CTSS15315
CPROM12287	CTSS15316
CPROM12287	CTSS15317
CPROM12287	CTSS15318
CPROM12288	CTSS15319
CPROM12289	CTSS15320
CPROM12290	CTSS15321
CPROM12290	CTSS15322
CPROM12291	CTSS15323
CPROM12291	CTSS15324
CPROM12292	CTSS15325
CPROM12292	CTSS15326
CPROM12292	CTSS15327
CPROM12293	CTSS15328
CPROM12293	CTSS15329
CPROM12294	CTSS15330
CPROM12294	CTSS15331
CPROM12294	CTSS15332
CPROM12295	CTSS15333
CPROM12295	CTSS15337
CPROM12296	CTSS15334
CPROM12296	CTSS15335
CPROM12296	CTSS15336
CPROM12297	CTSS15338
CPROM12297	CTSS15339
CPROM12298	CTSS15340
CPROM12299	CTSS15341
CPROM12300	CTSS15342
CPROM12301	CTSS15343
CPROM12302	CTSS15344
CPROM12303	CTSS15345
CPROM12304	CTSS15346
CPROM12305	CTSS15347
CPROM12306	CTSS15348
CPROM12307	CTSS15349
CPROM12308	CTSS15350
CPROM12308	CTSS15351
CPROM12309	CTSS15352
CPROM12310	CTSS15353
CPROM12310	CTSS15354
CPROM12310	CTSS15355
CPROM12311	CTSS15356
CPROM12312	CTSS15357
CPROM12313	CTSS15358
CPROM12314	CTSS15360
CPROM12315	CTSS15359
CPROM12316	CTSS15361
CPROM12317	CTSS15362
CPROM12317	CTSS15363
CPROM12318	CTSS15365
CPROM12319	CTSS15364
CPROM12319	CTSS15366
CPROM12319	CTSS15367
CPROM12319	CTSS15368
CPROM12320	CTSS15369
CPROM12321	CTSS15370
CPROM12322	CTSS15371
CPROM12323	CTSS15372
CPROM12323	CTSS15373
CPROM12323	CTSS15374
CPROM12323	CTSS15375
CPROM12324	CTSS15376
CPROM12325	CTSS15377
CPROM12326	CTSS15378
CPROM12327	CTSS15379
CPROM12328	CTSS15380
CPROM12328	CTSS15381
CPROM12328	CTSS15382
CPROM12329	CTSS15383
CPROM12330	CTSS15384
CPROM12331	CTSS15385
CPROM12332	CTSS15386
CPROM12333	CTSS15387
CPROM12334	CTSS15388
CPROM12335	CTSS15389
CPROM12335	CTSS15390
CPROM12336	CTSS15391
CPROM12337	CTSS15392
CPROM12338	CTSS15393
CPROM12339	CTSS15394
CPROM12340	CTSS15395
CPROM12340	CTSS15396
CPROM12341	CTSS15397
CPROM12341	CTSS15398
CPROM12342	CTSS15401
CPROM12342	CTSS15402
CPROM12342	CTSS15403
CPROM12342	CTSS15404
CPROM12343	CTSS15399
CPROM12343	CTSS15400
CPROM12344	CTSS15405
CPROM12345	CTSS15406
CPROM12346	CTSS15407
CPROM12347	CTSS15408
CPROM12348	CTSS15409
CPROM12349	CTSS15410
CPROM12350	CTSS15411
CPROM12351	CTSS15412
CPROM12352	CTSS15413
CPROM12353	CTSS15414
CPROM12354	CTSS15415
CPROM12355	CTSS15416
CPROM12356	CTSS15417
CPROM12356	CTSS15418
CPROM12357	CTSS15419
CPROM12358	CTSS15420
CPROM12359	CTSS15421
CPROM12360	CTSS15422
CPROM12361	CTSS15423
CPROM12362	CTSS15424
CPROM12363	CTSS15425
CPROM12364	CTSS15426
CPROM12365	CTSS15427
CPROM12366	CTSS15428
CPROM12367	CTSS15429
CPROM12368	CTSS15430
CPROM12369	CTSS15431
CPROM12370	CTSS15432
CPROM12370	CTSS15433
CPROM12370	CTSS15434
CPROM12371	CTSS15435
CPROM12372	CTSS15436
CPROM12373	CTSS15437
CPROM12374	CTSS15438
CPROM12375	CTSS15439
CPROM12376	CTSS15440
CPROM12377	CTSS15441
CPROM12377	CTSS15442
CPROM12377	CTSS15443
CPROM12378	CTSS15444
CPROM12378	CTSS15445
CPROM12378	CTSS15446
CPROM12378	CTSS15447
CPROM12379	CTSS15448
CPROM12380	CTSS15449
CPROM12381	CTSS15450
CPROM12382	CTSS15451
CPROM12383	CTSS15452
CPROM12383	CTSS15453
CPROM12384	CTSS15454
CPROM12385	CTSS15455
CPROM12386	CTSS15456
CPROM12387	CTSS15457
CPROM12388	CTSS15458
CPROM12388	CTSS15459
CPROM12389	CTSS15460
CPROM12390	CTSS15461
CPROM12391	CTSS15462
CPROM12392	CTSS15463
CPROM12393	CTSS15464
CPROM12394	CTSS15465
CPROM12395	CTSS15466
CPROM12396	CTSS15467
CPROM12397	CTSS15468
CPROM12398	CTSS15469
CPROM12399	CTSS15470
CPROM12400	CTSS15471
CPROM12401	CTSS15472
CPROM12401	CTSS15473
CPROM12402	CTSS15474
CPROM12402	CTSS15475
CPROM12403	CTSS15476
CPROM12404	CTSS15477
CPROM12405	CTSS15478
CPROM12406	CTSS15479
CPROM12407	CTSS15480
CPROM12407	CTSS15481
CPROM12408	CTSS15482
CPROM12409	CTSS15483
CPROM12410	CTSS15484
CPROM12411	CTSS15485
CPROM12412	CTSS15486
CPROM12413	CTSS15487
CPROM12414	CTSS15488
CPROM12415	CTSS15489
CPROM12416	CTSS15490
CPROM12416	CTSS15491
CPROM12417	CTSS15492
CPROM12417	CTSS15493
CPROM12418	CTSS15494
CPROM12418	CTSS15495
CPROM12419	CTSS15496
CPROM12420	CTSS15497
CPROM12421	CTSS15498
CPROM12421	CTSS15499
CPROM12422	CTSS15500
CPROM12423	CTSS15501
CPROM12424	CTSS15502
CPROM12425	CTSS15503
CPROM12426	CTSS15504
CPROM12427	CTSS15505
CPROM12428	CTSS15506
CPROM12429	CTSS15507
CPROM12430	CTSS15508
CPROM12431	CTSS15509
CPROM12432	CTSS15510
CPROM12433	CTSS15511
CPROM12433	CTSS15512
CPROM12434	CTSS15513
CPROM12435	CTSS15514
CPROM12435	CTSS15515
CPROM12436	CTSS15516
CPROM12437	CTSS15517
CPROM12438	CTSS15518
CPROM12439	CTSS15519
CPROM12440	CTSS15520
CPROM12441	CTSS15521
CPROM12442	CTSS15522
CPROM12443	CTSS15523
CPROM12444	CTSS15524
CPROM12445	CTSS15525
CPROM12446	CTSS15526
CPROM12447	CTSS15527
CPROM12448	CTSS15528
CPROM12449	CTSS15529
CPROM12450	CTSS15530
CPROM12451	CTSS15531
CPROM12452	CTSS15532
CPROM12453	CTSS15533
CPROM12454	CTSS15534
CPROM12455	CTSS15535
CPROM12456	CTSS15536
CPROM12457	CTSS15537
CPROM12458	CTSS15538
CPROM12459	CTSS15539
CPROM12460	CTSS15540
CPROM12461	CTSS15541
CPROM12462	CTSS15542
CPROM12463	CTSS15543
CPROM12464	CTSS15544
CPROM12465	CTSS15545
CPROM12465	CTSS15546
CPROM12466	CTSS15547
CPROM12467	CTSS15548
CPROM12468	CTSS15549
CPROM12469	CTSS15550
CPROM12470	CTSS15551
CPROM12471	CTSS15552
CPROM12472	CTSS15553
CPROM12473	CTSS15554
CPROM12474	CTSS15555
CPROM12475	CTSS15556
CPROM12476	CTSS15557
CPROM12477	CTSS15558
CPROM12478	CTSS15559
CPROM12479	CTSS15560
CPROM12480	CTSS15561
CPROM12481	CTSS15562
CPROM12482	CTSS15563
CPROM12482	CTSS15564
CPROM12483	CTSS15565
CPROM12483	CTSS15566
CPROM12484	CTSS15567
CPROM12485	CTSS15568
CPROM12486	CTSS15569
CPROM12487	CTSS15570
CPROM12487	CTSS15571
CPROM12487	CTSS15572
CPROM12488	CTSS15573
CPROM12488	CTSS15574
CPROM12489	CTSS15575
CPROM12490	CTSS15576
CPROM12490	CTSS15577
CPROM12490	CTSS15578
CPROM12491	CTSS15579
CPROM12492	CTSS15580
CPROM12493	CTSS15581
CPROM12494	CTSS15582
CPROM12495	CTSS15583
CPROM12496	CTSS15584
CPROM12496	CTSS15585
CPROM12497	CTSS15586
CPROM12498	CTSS15587
CPROM12499	CTSS15588
CPROM12500	CTSS15589
CPROM12500	CTSS15590
CPROM12500	CTSS15591
CPROM12501	CTSS15592
CPROM12502	CTSS15593
CPROM12503	CTSS15594
CPROM12504	CTSS15595
CPROM12505	CTSS15596
CPROM12506	CTSS15597
CPROM12507	CTSS15598
CPROM12508	CTSS15599
CPROM12509	CTSS15600
CPROM12510	CTSS15601
CPROM12511	CTSS15602
CPROM12512	CTSS15603
CPROM12513	CTSS15604
CPROM12514	CTSS15605
CPROM12515	CTSS15606
CPROM12516	CTSS15607
CPROM12517	CTSS15608
CPROM12518	CTSS15609
CPROM12519	CTSS15610
CPROM12520	CTSS15611
CPROM12520	CTSS15612
CPROM12521	CTSS15613
CPROM12522	CTSS15614
CPROM12523	CTSS15615
CPROM12524	CTSS15616
CPROM12525	CTSS15617
CPROM12526	CTSS15618
CPROM12526	CTSS15619
CPROM12527	CTSS15620
CPROM12528	CTSS15622
CPROM12529	CTSS15621
CPROM12530	CTSS15623
CPROM12531	CTSS15624
CPROM12532	CTSS15625
CPROM12532	CTSS15626
CPROM12533	CTSS15627
CPROM12534	CTSS15628
CPROM12535	CTSS15629
CPROM12536	CTSS15630
CPROM12537	CTSS15631
CPROM12538	CTSS15632
CPROM12539	CTSS15633
CPROM12540	CTSS15634
CPROM12541	CTSS15635
CPROM12541	CTSS15636
CPROM12542	CTSS15637
CPROM12543	CTSS15638
CPROM12543	CTSS15639
CPROM12544	CTSS15640
CPROM12545	CTSS15641
CPROM12546	CTSS15642
CPROM12547	CTSS15643
CPROM12548	CTSS15644
CPROM12549	CTSS15645
CPROM12550	CTSS15646
CPROM12551	CTSS15647
CPROM12552	CTSS15648
CPROM12552	CTSS15649
CPROM12552	CTSS15650
CPROM12553	CTSS15651
CPROM12554	CTSS15652
CPROM12555	CTSS15653
CPROM12556	CTSS15654
CPROM12557	CTSS15655
CPROM12558	CTSS15656
CPROM12559	CTSS15657
CPROM12560	CTSS15658
CPROM12561	CTSS15659
CPROM12561	CTSS15660
CPROM12561	CTSS15661
CPROM12562	CTSS15662
CPROM12562	CTSS15663
CPROM12563	CTSS15664
CPROM12564	CTSS15665
CPROM12565	CTSS15666
CPROM12566	CTSS15667
CPROM12567	CTSS15668
CPROM12567	CTSS15669
CPROM12567	CTSS15670
CPROM12567	CTSS15671
CPROM12568	CTSS15672
CPROM12569	CTSS15673
CPROM12570	CTSS15674
CPROM12571	CTSS15675
CPROM12572	CTSS15676
CPROM12572	CTSS15677
CPROM12573	CTSS15678
CPROM12574	CTSS15679
CPROM12575	CTSS15680
CPROM12575	CTSS15681
CPROM12575	CTSS15682
CPROM12575	CTSS15683
CPROM12576	CTSS15684
CPROM12577	CTSS15685
CPROM12578	CTSS15686
CPROM12579	CTSS15687
CPROM12580	CTSS15688
CPROM12581	CTSS15689
CPROM12582	CTSS15690
CPROM12582	CTSS15691
CPROM12583	CTSS15692
CPROM12583	CTSS15693
CPROM12583	CTSS15694
CPROM12584	CTSS15695
CPROM12584	CTSS15696
CPROM12584	CTSS15697
CPROM12585	CTSS15698
CPROM12586	CTSS15699
CPROM12587	CTSS15700
CPROM12587	CTSS15701
CPROM12588	CTSS15702
CPROM12589	CTSS15703
CPROM12590	CTSS15704
CPROM12591	CTSS15705
CPROM12592	CTSS15706
CPROM12593	CTSS15707
CPROM12594	CTSS15708
CPROM12595	CTSS15709
CPROM12595	CTSS15710
CPROM12596	CTSS15711
CPROM12597	CTSS15712
CPROM12598	CTSS15713
CPROM12599	CTSS15714
CPROM12600	CTSS15715
CPROM12601	CTSS15716
CPROM12602	CTSS15717
CPROM12603	CTSS15718
CPROM12604	CTSS15719
CPROM12605	CTSS15720
CPROM12606	CTSS15721
CPROM12607	CTSS15722
CPROM12608	CTSS15723
CPROM12609	CTSS15724
CPROM12610	CTSS15725
CPROM12611	CTSS15726
CPROM12612	CTSS15727
CPROM12613	CTSS15728
CPROM12614	CTSS15729
CPROM12615	CTSS15730
CPROM12616	CTSS15731
CPROM12617	CTSS15732
CPROM12618	CTSS15733
CPROM12619	CTSS15734
CPROM12620	CTSS15735
CPROM12621	CTSS15736
CPROM12622	CTSS15737
CPROM12623	CTSS15738
CPROM12624	CTSS15739
CPROM12625	CTSS15740
CPROM12626	CTSS15741
CPROM12627	CTSS15742
CPROM12628	CTSS15743
CPROM12629	CTSS15744
CPROM12630	CTSS15745
CPROM12631	CTSS15746
CPROM12632	CTSS15747
CPROM12633	CTSS15748
CPROM12633	CTSS15749
CPROM12634	CTSS15750
CPROM12635	CTSS15751
CPROM12635	CTSS15752
CPROM12636	CTSS15753
CPROM12637	CTSS15754
CPROM12638	CTSS15755
CPROM12638	CTSS15756
CPROM12638	CTSS15757
CPROM12639	CTSS15758
CPROM12640	CTSS15759
CPROM12640	CTSS15760
CPROM12641	CTSS15761
CPROM12641	CTSS15762
CPROM12642	CTSS15763
CPROM12642	CTSS15764
CPROM12643	CTSS15765
CPROM12644	CTSS15766
CPROM12644	CTSS15767
CPROM12645	CTSS15768
CPROM12646	CTSS15769
CPROM12647	CTSS15770
CPROM12647	CTSS15771
CPROM12648	CTSS15772
CPROM12649	CTSS15773
CPROM12650	CTSS15774
CPROM12651	CTSS15775
CPROM12652	CTSS15776
CPROM12653	CTSS15777
CPROM12654	CTSS15778
CPROM12655	CTSS15779
CPROM12655	CTSS15780
CPROM12656	CTSS15781
CPROM12657	CTSS15782
CPROM12658	CTSS15783
CPROM12659	CTSS15784
CPROM12660	CTSS15785
CPROM12661	CTSS15786
CPROM12662	CTSS15787
CPROM12663	CTSS15788
CPROM12664	CTSS15789
CPROM12665	CTSS15790
CPROM12666	CTSS15791
CPROM12667	CTSS15792
CPROM12668	CTSS15793
CPROM12669	CTSS15794
CPROM12669	CTSS15795
CPROM12670	CTSS15796
CPROM12670	CTSS15797
CPROM12671	CTSS15798
CPROM12671	CTSS15799
CPROM12672	CTSS15800
CPROM12673	CTSS15801
CPROM12674	CTSS15802
CPROM12674	CTSS15803
CPROM12674	CTSS15804
CPROM12674	CTSS15805
CPROM12675	CTSS15806
CPROM12676	CTSS15807
CPROM12677	CTSS15808
CPROM12678	CTSS15809
CPROM12679	CTSS15810
CPROM12680	CTSS15811
CPROM12681	CTSS15812
CPROM12682	CTSS15813
CPROM12683	CTSS15814
CPROM12683	CTSS15815
CPROM12683	CTSS15816
CPROM12683	CTSS15817
CPROM12684	CTSS15818
CPROM12684	CTSS15819
CPROM12685	CTSS15820
CPROM12686	CTSS15821
CPROM12687	CTSS15822
CPROM12688	CTSS15823
CPROM12689	CTSS15824
CPROM12690	CTSS15825
CPROM12691	CTSS15826
CPROM12692	CTSS15827
CPROM12693	CTSS15828
CPROM12694	CTSS15829
CPROM12695	CTSS15830
CPROM12696	CTSS15831
CPROM12696	CTSS15832
CPROM12697	CTSS15833
CPROM12698	CTSS15834
CPROM12699	CTSS15835
CPROM12700	CTSS15836
CPROM12701	CTSS15837
CPROM12702	CTSS15838
CPROM12703	CTSS15839
CPROM12704	CTSS15840
CPROM12705	CTSS15841
CPROM12705	CTSS15842
CPROM12706	CTSS15843
CPROM12707	CTSS15844
CPROM12708	CTSS15845
CPROM12709	CTSS15846
CPROM12709	CTSS15847
CPROM12710	CTSS15848
CPROM12711	CTSS15850
CPROM12712	CTSS15849
CPROM12713	CTSS15851
CPROM12713	CTSS15852
CPROM12713	CTSS15853
CPROM12714	CTSS15854
CPROM12715	CTSS15855
CPROM12716	CTSS15856
CPROM12717	CTSS15857
CPROM12718	CTSS15858
CPROM12719	CTSS15859
CPROM12720	CTSS15860
CPROM12721	CTSS15861
CPROM12721	CTSS15862
CPROM12722	CTSS15863
CPROM12723	CTSS15864
CPROM12724	CTSS15865
CPROM12725	CTSS15866
CPROM12726	CTSS15867
CPROM12727	CTSS15868
CPROM12728	CTSS15869
CPROM12729	CTSS15870
CPROM12730	CTSS15871
CPROM12730	CTSS15872
CPROM12730	CTSS15873
CPROM12731	CTSS15874
CPROM12732	CTSS15875
CPROM12733	CTSS15876
CPROM12734	CTSS15877
CPROM12735	CTSS15878
CPROM12736	CTSS15879
CPROM12736	CTSS15880
CPROM12737	CTSS15881
CPROM12737	CTSS15882
CPROM12737	CTSS15883
CPROM12737	CTSS15884
CPROM12737	CTSS15885
CPROM12738	CTSS15886
CPROM12739	CTSS15887
CPROM12739	CTSS15888
CPROM12740	CTSS15889
CPROM12741	CTSS15890
CPROM12742	CTSS15891
CPROM12743	CTSS15892
CPROM12744	CTSS15893
CPROM12745	CTSS15894
CPROM12746	CTSS15895
CPROM12747	CTSS15896
CPROM12748	CTSS15897
CPROM12748	CTSS15898
CPROM12748	CTSS15899
CPROM12749	CTSS15900
CPROM12750	CTSS15901
CPROM12751	CTSS15902
CPROM12751	CTSS15903
CPROM12752	CTSS15904
CPROM12752	CTSS15905
CPROM12753	CTSS15906
CPROM12754	CTSS15907
CPROM12755	CTSS15908
CPROM12756	CTSS15909
CPROM12757	CTSS15910
CPROM12758	CTSS15911
CPROM12759	CTSS15912
CPROM12760	CTSS15913
CPROM12761	CTSS15914
CPROM12762	CTSS15915
CPROM12762	CTSS15916
CPROM12762	CTSS15917
CPROM12763	CTSS15918
CPROM12764	CTSS15919
CPROM12765	CTSS15920
CPROM12766	CTSS15921
CPROM12767	CTSS15922
CPROM12768	CTSS15923
CPROM12769	CTSS15924
CPROM12770	CTSS15925
CPROM12771	CTSS15926
CPROM12771	CTSS15927
CPROM12772	CTSS15928
CPROM12773	CTSS15929
CPROM12773	CTSS15930
CPROM12774	CTSS15931
CPROM12774	CTSS15932
CPROM12775	CTSS15933
CPROM12776	CTSS15934
CPROM12777	CTSS15935
CPROM12778	CTSS15936
CPROM12779	CTSS15937
CPROM12780	CTSS15938
CPROM12781	CTSS15939
CPROM12782	CTSS15940
CPROM12783	CTSS15941
CPROM12783	CTSS15942
CPROM12784	CTSS15943
CPROM12784	CTSS15944
CPROM12785	CTSS15945
CPROM12785	CTSS15946
